row_id,day_index,location_id,split,conductance_max,ph_max,ph_min,conductance_min,conductance_mean,dissolved_oxygen_max,dissolved_oxygen_mean,dissolved_oxygen_min,temperature_mean,temperature_min,temperature_max,label_true
4134,111,2337170,train,0.003294346978557505,0.8076923076923077,0.0011591355599214145,0.00208984375,0.5394736842105263,0.853658536585366,0.5454545454545455,0.40944881889763785,0.628125,0.6057692307692307,0.6366279069767442,0.6944444444444444
4135,111,2344630,train,0.005341130604288499,0.9230769230769231,0.0020628683693516697,0.00451171875,0.48026315789473684,0.8902439024390244,0.4848484848484849,0.4566929133858268,0.634375,0.6057692307692307,0.6627906976744187,0.7222222222222222
4136,111,2344673,train,0.00202729044834308,0.8974358974358975,0.0010216110019646365,0.00185546875,0.5328947368421053,0.853658536585366,0.5909090909090909,0.5905511811023623,0.6375,0.6153846153846154,0.6482558139534884,0.7129629629629629
4137,111,21989715,train,0.00202729044834308,0.8846153846153847,0.001532416502946955,0.0017578125,0.5263157894736842,0.853658536585366,0.5833333333333334,0.5669291338582677,0.634375,0.6153846153846154,0.6308139534883721,0.6481481481481481
4138,111,21989773,train,0.0021832358674463937,0.9102564102564102,0.0015717092337917485,0.00189453125,0.5460526315789475,0.878048780487805,0.5984848484848485,0.5905511811023623,0.625,0.6121794871794872,0.619186046511628,0.6666666666666666
4139,111,21989792,train,0.003703703703703704,0.8974358974358975,0.0024165029469548132,0.00333984375,0.5526315789473685,0.878048780487805,0.5378787878787878,0.49606299212598426,0.6375,0.6057692307692307,0.6569767441860466,0.6759259259259258
4140,111,21989793,train,0.0022612085769980507,0.8974358974358975,0.0018664047151277013,0.00216796875,0.5592105263157895,0.8658536585365854,0.6136363636363636,0.6062992125984252,0.625,0.6057692307692307,0.6337209302325582,0.6574074074074073
4141,111,22035975,train,0.0022222222222222222,0.8974358974358975,0.0017485265225933202,0.0019140625,0.611842105263158,0.853658536585366,0.6590909090909091,0.6456692913385826,0.521875,0.5096153846153847,0.5145348837209303,0.6481481481481481
4142,111,23362095,train,0.001189083820662768,0.8974358974358975,0.0011787819253438114,0.001171875,0.5592105263157895,0.878048780487805,0.6212121212121212,0.6062992125984252,0.71875,0.7115384615384616,0.7151162790697675,0.6851851851851851
4143,111,219897945,train,0.0014035087719298245,0.8974358974358975,0.001394891944990177,0.00140625,0.5065789473684211,0.8658536585365854,0.5530303030303031,0.5669291338582677,0.740625,0.7307692307692308,0.747093023255814,0.6666666666666666
4144,112,2198840,train,0.001695906432748538,0.8974358974358975,0.0016699410609037329,0.0016796875,0.5328947368421053,0.853658536585366,0.5909090909090909,0.5984251968503937,0.671875,0.6762820512820513,0.6366279069767442,0.6574074074074073
4145,112,2198920,train,0.11267056530214425,0.8846153846153847,0.0015717092337917485,0.026953125,0.5,0.853658536585366,0.4848484848484849,0.30708661417322836,0.696875,0.6955128205128205,0.6656976744186046,0.6574074074074073
4146,112,2198950,train,0.04990253411306043,0.8717948717948718,0.0018467583497053044,0.0155078125,0.48026315789473684,0.8414634146341464,0.4848484848484849,0.4015748031496063,0.7,0.7115384615384616,0.6627906976744187,0.6481481481481481
4147,112,2203603,train,0.13021442495126706,0.8717948717948718,0.06306483300589391,0.0978515625,0.4210526315789474,0.8414634146341464,0.36363636363636365,0.2913385826771654,0.715625,0.717948717948718,0.6744186046511628,0.6574074074074073
4148,112,2203655,train,0.29239766081871343,0.8974358974358975,0.13300589390962672,0.203125,0.32236842105263164,0.853658536585366,0.34090909090909094,0.31496062992125984,0.725,0.7371794871794872,0.6831395348837209,0.6574074074074073
4149,112,2203700,train,0.030019493177387915,0.8461538461538461,0.002337917485265226,0.005703125,0.4210526315789474,0.8170731707317074,0.4545454545454546,0.4330708661417323,0.70625,0.717948717948718,0.6627906976744187,0.6388888888888888
4150,112,2203831,train,0.05730994152046784,0.8076923076923077,0.004106090373280943,0.019375,0.38815789473684215,0.8048780487804879,0.4090909090909091,0.3779527559055118,0.721875,0.7275641025641025,0.6860465116279071,0.6296296296296295
4151,112,2203863,train,0.29434697855750486,0.8717948717948718,0.02711198428290766,0.1681640625,0.3684210526315789,0.853658536585366,0.38636363636363635,0.35433070866141736,0.734375,0.7467948717948718,0.6860465116279071,0.6759259259259258
4152,112,2203873,train,0.7407407407407407,0.9102564102564102,0.7033398821218074,0.716796875,0.37500000000000006,0.878048780487805,0.33333333333333337,0.21259842519685043,0.7875,0.7948717948717949,0.744186046511628,0.6944444444444444
4153,112,2203900,train,0.004814814814814815,0.8461538461538461,0.003693516699410609,0.0041796875,0.5789473684210527,0.8292682926829269,0.6363636363636365,0.6299212598425197,0.60625,0.5865384615384616,0.5901162790697675,0.6388888888888888
4154,112,2203950,train,0.003723196881091618,0.8974358974358975,0.003163064833005894,0.00330078125,0.48026315789473684,0.8658536585365854,0.5378787878787878,0.5275590551181103,0.6375,0.6217948717948718,0.619186046511628,0.6574074074074073
4155,112,2203960,train,0.003703703703703704,0.8461538461538461,0.0029469548133595285,0.0033984375,0.46052631578947373,0.8292682926829269,0.49242424242424243,0.46456692913385833,0.640625,0.6153846153846154,0.6424418604651163,0.6388888888888888
4156,112,2204037,train,0.001695906432748538,0.858974358974359,0.0009430255402750491,0.00158203125,0.5657894736842105,0.8292682926829269,0.6212121212121212,0.6141732283464567,0.59375,0.5865384615384616,0.5755813953488372,0.6388888888888888
4157,112,2207135,train,0.0019688109161793373,0.8076923076923077,0.0008447937131630649,0.0016015625,0.5197368421052632,0.8048780487804879,0.5681818181818182,0.5669291338582677,0.625,0.6121794871794872,0.6046511627906977,0.6296296296296295
4158,112,2207160,train,0.001773879142300195,0.8205128205128206,0.0006483300589390962,0.00140625,0.5460526315789475,0.8170731707317074,0.5909090909090909,0.6062992125984252,0.621875,0.6057692307692307,0.6046511627906977,0.6388888888888888
4159,112,2208450,train,0.0028265107212475634,0.8717948717948718,0.0016895874263261298,0.0022265625,0.46710526315789475,0.853658536585366,0.5227272727272728,0.5039370078740159,0.65,0.6378205128205128,0.6395348837209303,0.6574074074074073
4160,112,2208493,train,0.0020662768031189083,0.8461538461538461,0.0019449901768172888,0.00203125,0.5394736842105263,0.8170731707317074,0.5984848484848485,0.6062992125984252,0.61875,0.608974358974359,0.6017441860465116,0.6296296296296295
4161,112,2336120,train,0.0016764132553606238,0.8717948717948718,0.0007858546168958742,0.00130859375,0.5657894736842105,0.8658536585365854,0.6363636363636365,0.6456692913385826,0.65,0.6378205128205128,0.6337209302325582,0.6666666666666666
4162,112,2336152,train,0.0014619883040935672,0.8717948717948718,0.000825147347740668,0.001015625,0.5526315789473685,0.8414634146341464,0.6287878787878789,0.6456692913385826,0.628125,0.625,0.5930232558139534,0.6481481481481481
4163,112,2336240,train,0.0021637426900584797,0.858974358974359,0.0019842829076620826,0.00208984375,0.5197368421052632,0.8292682926829269,0.5833333333333334,0.5905511811023623,0.59375,0.5961538461538463,0.5697674418604651,0.6296296296296295
4164,112,2336300,train,0.0015594541910331384,0.8974358974358975,0.0014931237721021611,0.0015234375,0.5,0.8658536585365854,0.5606060606060607,0.5590551181102362,0.734375,0.7307692307692308,0.7093023255813954,0.6666666666666666
4165,112,2336313,train,0.001267056530214425,0.8717948717948718,0.0011787819253438114,0.0012109375,0.5328947368421053,0.8414634146341464,0.5909090909090909,0.5984251968503937,0.6125,0.608974358974359,0.5872093023255814,0.6481481481481481
4166,112,2336340,train,0.0011111111111111111,0.8461538461538461,0.0010805500982318272,0.00109375,0.493421052631579,0.8170731707317074,0.5530303030303031,0.5590551181102362,0.621875,0.6282051282051283,0.5901162790697675,0.6203703703703703
4167,112,2336360,train,0.002105263157894737,0.8846153846153847,0.0014931237721021611,0.00169921875,0.493421052631579,0.853658536585366,0.5606060606060607,0.5590551181102362,0.659375,0.6538461538461539,0.6366279069767442,0.6574074074074073
4168,112,2336410,train,0.001949317738791423,0.8461538461538461,0.0016895874263261298,0.00177734375,0.5197368421052632,0.8170731707317074,0.5530303030303031,0.5433070866141733,0.61875,0.608974358974359,0.6162790697674418,0.6296296296296295
4169,112,2336526,train,0.002105263157894737,0.8974358974358975,0.0020039292730844793,0.00203125,0.5460526315789475,0.878048780487805,0.6060606060606061,0.6062992125984252,0.6,0.5961538461538463,0.5813953488372093,0.6666666666666666
4170,112,2336728,train,0.002319688109161793,0.8846153846153847,0.0021218074656188606,0.00224609375,0.5394736842105263,0.853658536585366,0.5909090909090909,0.5826771653543308,0.634375,0.6153846153846154,0.622093023255814,0.6574074074074073
4171,112,2337170,train,0.0022807017543859647,0.8974358974358975,0.001925343811394892,0.002109375,0.493421052631579,0.878048780487805,0.5378787878787878,0.48031496062992124,0.665625,0.6442307692307693,0.6511627906976744,0.6666666666666666
4172,112,2344630,train,0.00391812865497076,0.9102564102564102,0.0021218074656188606,0.0030859375,0.5065789473684211,0.878048780487805,0.5303030303030303,0.49606299212598426,0.65625,0.625,0.6482558139534884,0.7222222222222222
4173,112,2344673,train,0.0018323586744639377,0.8974358974358975,0.0012770137524557956,0.001640625,0.5197368421052632,0.853658536585366,0.5833333333333334,0.5826771653543308,0.678125,0.6698717948717948,0.6627906976744187,0.6481481481481481
4174,112,21989715,train,0.0018713450292397662,0.8717948717948718,0.0011591355599214145,0.00154296875,0.5131578947368421,0.8414634146341464,0.5757575757575758,0.5748031496062992,0.671875,0.6634615384615384,0.6511627906976744,0.6481481481481481
4175,112,21989773,train,0.0022222222222222222,0.8974358974358975,0.00137524557956778,0.0017578125,0.5197368421052632,0.878048780487805,0.5757575757575758,0.5748031496062992,0.665625,0.657051282051282,0.6511627906976744,0.6666666666666666
4176,112,21989792,train,0.0032748538011695906,0.9102564102564102,0.0024361493123772103,0.0030078125,0.5197368421052632,0.8658536585365854,0.5378787878787878,0.48031496062992124,0.6625,0.6217948717948718,0.6715116279069768,0.6666666666666666
4177,112,21989793,train,0.0023586744639376217,0.8974358974358975,0.0017288801571709233,0.0021484375,0.5526315789473685,0.8658536585365854,0.6060606060606061,0.5984251968503937,0.65,0.625,0.6308139534883721,0.6574074074074073
4178,112,22035975,train,0.002202729044834308,0.8974358974358975,0.0018074656188605109,0.001953125,0.618421052631579,0.853658536585366,0.6515151515151515,0.6456692913385826,0.5375,0.5032051282051282,0.5377906976744187,0.6481481481481481
4179,112,23362095,train,0.0012280701754385965,0.8846153846153847,0.0011787819253438114,0.00119140625,0.5723684210526315,0.878048780487805,0.6212121212121212,0.5826771653543308,0.75,0.7339743589743589,0.747093023255814,0.6851851851851851
4180,112,219897945,train,0.001442495126705653,0.8974358974358975,0.0014145383104125736,0.00140625,0.48684210526315796,0.853658536585366,0.5454545454545455,0.5354330708661418,0.765625,0.7275641025641025,0.7790697674418605,0.6574074074074073
4181,113,2198840,train,0.0017153996101364523,0.8846153846153847,0.0016895874263261298,0.00169921875,0.5328947368421053,0.8414634146341464,0.5833333333333334,0.5748031496062992,0.6625,0.6698717948717948,0.6279069767441862,0.6481481481481481
4182,113,2198920,train,0.09220272904483431,0.8846153846153847,0.0015913555992141453,0.01759765625,0.493421052631579,0.853658536585366,0.5075757575757576,0.3779527559055118,0.68125,0.6826923076923077,0.6569767441860466,0.6574074074074073
4183,113,2198950,train,0.04015594541910331,0.8717948717948718,0.0017485265225933202,0.009921875,0.46052631578947373,0.8414634146341464,0.49242424242424243,0.4409448818897638,0.690625,0.6955128205128205,0.6627906976744187,0.6481481481481481
4184,113,2203603,train,0.12456140350877193,0.858974358974359,0.04243614931237721,0.0736328125,0.44078947368421056,0.8414634146341464,0.393939393939394,0.2913385826771654,0.70625,0.7083333333333334,0.6715116279069768,0.6574074074074073
4185,113,2203655,train,0.2884990253411306,0.8846153846153847,0.08212180746561885,0.171484375,0.34210526315789475,0.853658536585366,0.34090909090909094,0.28346456692913385,0.721875,0.7275641025641025,0.6860465116279071,0.6574074074074073
4186,113,2203700,train,0.023196881091617935,0.8461538461538461,0.0022789783889980353,0.004453125,0.4342105263157895,0.8170731707317074,0.4696969696969697,0.4566929133858268,0.7,0.7019230769230769,0.6773255813953489,0.6388888888888888
4187,113,2203831,train,0.06023391812865497,0.8076923076923077,0.003104125736738703,0.01603515625,0.4013157894736842,0.8048780487804879,0.42424242424242425,0.3779527559055118,0.721875,0.7211538461538461,0.6947674418604651,0.6296296296296295
4188,113,2203863,train,0.2631578947368421,0.858974358974359,0.014263261296660118,0.133984375,0.3815789473684211,0.8414634146341464,0.393939393939394,0.3464566929133859,0.734375,0.7371794871794872,0.7005813953488372,0.6666666666666666
4189,113,2203873,train,0.7387914230019493,0.8974358974358975,0.7033398821218074,0.71484375,0.3684210526315789,0.878048780487805,0.32575757575757575,0.2283464566929134,0.784375,0.7852564102564102,0.747093023255814,0.6944444444444444
4190,113,2203900,train,0.0043469785575048735,0.858974358974359,0.003713163064833006,0.004140625,0.5921052631578948,0.8292682926829269,0.6515151515151515,0.6299212598425197,0.571875,0.5705128205128206,0.563953488372093,0.6388888888888888
4191,113,2203950,train,0.0033528265107212476,0.8974358974358975,0.003300589390962672,0.0033203125,0.5,0.853658536585366,0.5454545454545455,0.5275590551181103,0.60625,0.5993589743589743,0.6075581395348837,0.6574074074074073
4192,113,2203960,train,0.0037426900584795323,0.8717948717948718,0.0033398821218074658,0.00353515625,0.46052631578947373,0.8414634146341464,0.5,0.48031496062992124,0.6,0.5993589743589743,0.6046511627906977,0.6481481481481481
4193,113,2204037,train,0.0017153996101364523,0.8717948717948718,0.0016699410609037329,0.0016796875,0.5723684210526315,0.8414634146341464,0.6439393939393939,0.6535433070866142,0.559375,0.5608974358974359,0.5465116279069768,0.6388888888888888
4194,113,2207135,train,0.0020467836257309943,0.8461538461538461,0.001925343811394892,0.00201171875,0.5394736842105263,0.8170731707317074,0.6136363636363636,0.6062992125984252,0.571875,0.5705128205128206,0.5668604651162791,0.6203703703703703
4195,113,2207160,train,0.0018713450292397662,0.8717948717948718,0.001787819253438114,0.00185546875,0.5460526315789475,0.8292682926829269,0.6212121212121212,0.6141732283464567,0.571875,0.5705128205128206,0.563953488372093,0.6296296296296295
4196,113,2208450,train,0.002768031189083821,0.9102564102564102,0.002593320235756385,0.00271484375,0.5131578947368421,0.878048780487805,0.5757575757575758,0.5590551181102362,0.609375,0.6025641025641026,0.619186046511628,0.6666666666666666
4197,113,2208493,train,0.0021247563352826512,0.8846153846153847,0.0020628683693516697,0.002109375,0.5460526315789475,0.853658536585366,0.6136363636363636,0.6062992125984252,0.58125,0.576923076923077,0.5755813953488372,0.6481481481481481
4198,113,2336120,train,0.0018713450292397662,0.9230769230769231,0.0016895874263261298,0.00181640625,0.5855263157894738,0.8902439024390244,0.6590909090909091,0.6535433070866142,0.603125,0.5961538461538463,0.6046511627906977,0.6759259259259258
4199,113,2336152,train,0.0013645224171539962,0.8974358974358975,0.001100196463654224,0.00125,0.5592105263157895,0.8658536585365854,0.6363636363636365,0.6456692913385826,0.609375,0.5993589743589743,0.5930232558139534,0.6574074074074073
4200,113,2336240,train,0.0023391812865497076,0.858974358974359,0.002180746561886051,0.00224609375,0.5263157894736842,0.8292682926829269,0.5984848484848485,0.5984251968503937,0.559375,0.5608974358974359,0.5494186046511628,0.6296296296296295
4201,113,2336300,train,0.0015399610136452241,0.8974358974358975,0.001532416502946955,0.00154296875,0.493421052631579,0.853658536585366,0.5530303030303031,0.5590551181102362,0.703125,0.6987179487179488,0.7005813953488372,0.6574074074074073
4202,113,2336313,train,0.0013060428849902535,0.8846153846153847,0.001237721021611002,0.00126953125,0.5263157894736842,0.8414634146341464,0.5909090909090909,0.6062992125984252,0.60625,0.6025641025641026,0.5784883720930233,0.6481481481481481
4203,113,2336340,train,0.0011111111111111111,0.8461538461538461,0.001100196463654224,0.00111328125,0.5,0.8048780487804879,0.5606060606060607,0.5590551181102362,0.6,0.5961538461538463,0.5784883720930233,0.6203703703703703
4204,113,2336360,train,0.0022222222222222222,0.8974358974358975,0.0018467583497053044,0.0020703125,0.5197368421052632,0.8658536585365854,0.5757575757575758,0.5748031496062992,0.615625,0.6025641025641026,0.6104651162790697,0.6666666666666666
4205,113,2336410,train,0.0020857699805068228,0.858974358974359,0.0018860510805500982,0.0019921875,0.5131578947368421,0.8170731707317074,0.5606060606060607,0.5511811023622047,0.575,0.5705128205128206,0.5755813953488372,0.6296296296296295
4206,113,2336526,train,0.0019883040935672514,0.8974358974358975,0.0019449901768172888,0.00197265625,0.5526315789473685,0.8658536585365854,0.6060606060606061,0.6141732283464567,0.565625,0.5673076923076923,0.5581395348837209,0.6574074074074073
4207,113,2336728,train,0.0026705653021442495,0.8974358974358975,0.002337917485265226,0.00251953125,0.5394736842105263,0.853658536585366,0.5984848484848485,0.5984251968503937,0.59375,0.5897435897435898,0.5872093023255814,0.6574074074074073
4208,113,2337170,train,0.0044639376218323585,0.8717948717948718,0.0022396856581532415,0.00291015625,0.5197368421052632,0.878048780487805,0.5606060606060607,0.5354330708661418,0.615625,0.608974358974359,0.619186046511628,0.6759259259259258
4209,113,2344630,train,0.005458089668615985,0.9102564102564102,0.003948919449901768,0.00482421875,0.48026315789473684,0.878048780487805,0.49242424242424243,0.4724409448818898,0.6,0.5961538461538463,0.5959302325581396,0.6851851851851851
4210,113,2344673,train,0.0021442495126705653,0.8846153846153847,0.0018467583497053044,0.001953125,0.5394736842105263,0.853658536585366,0.5833333333333334,0.5826771653543308,0.615625,0.5993589743589743,0.619186046511628,0.6574074074074073
4211,113,21989715,train,0.0019883040935672514,0.8974358974358975,0.0018664047151277013,0.00189453125,0.5263157894736842,0.853658536585366,0.5833333333333334,0.5826771653543308,0.621875,0.608974358974359,0.622093023255814,0.6481481481481481
4212,113,21989773,train,0.002319688109161793,0.9230769230769231,0.0020235756385068764,0.00220703125,0.5460526315789475,0.8902439024390244,0.6060606060606061,0.5984251968503937,0.621875,0.608974358974359,0.622093023255814,0.6759259259259258
4213,113,21989792,train,0.004093567251461989,0.9102564102564102,0.003300589390962672,0.00375,0.5197368421052632,0.878048780487805,0.5378787878787878,0.4881889763779528,0.609375,0.6057692307692307,0.6162790697674418,0.6759259259259258
4214,113,21989793,train,0.002300194931773879,0.8974358974358975,0.0019842829076620826,0.00224609375,0.5526315789473685,0.8658536585365854,0.6060606060606061,0.5984251968503937,0.625,0.608974358974359,0.625,0.6574074074074073
4215,113,22035975,train,0.0022612085769980507,0.8974358974358975,0.001787819253438114,0.00197265625,0.6052631578947368,0.853658536585366,0.6666666666666667,0.6692913385826772,0.51875,0.4967948717948718,0.49418604651162795,0.6574074074074073
4216,113,23362095,train,0.0012085769980506823,0.8717948717948718,0.0011787819253438114,0.00119140625,0.5065789473684211,0.8414634146341464,0.5606060606060607,0.5511811023622047,0.7,0.7115384615384616,0.6715116279069768,0.6481481481481481
4217,113,219897945,train,0.0014619883040935672,0.8846153846153847,0.0014341846758349705,0.0014453125,0.45394736842105265,0.853658536585366,0.5151515151515151,0.5118110236220472,0.759375,0.7435897435897436,0.7587209302325583,0.6574074074074073
4218,114,2198840,train,0.001695906432748538,0.8846153846153847,0.001650294695481336,0.00166015625,0.5328947368421053,0.853658536585366,0.5984848484848485,0.5826771653543308,0.671875,0.6762820512820513,0.6424418604651163,0.6481481481481481
4219,114,2198920,train,0.04483430799220273,0.8846153846153847,0.001532416502946955,0.0099609375,0.48684210526315796,0.8414634146341464,0.5151515151515151,0.4015748031496063,0.6875,0.6891025641025641,0.6569767441860466,0.6481481481481481
4220,114,2198950,train,0.020662768031189084,0.858974358974359,0.001925343811394892,0.00751953125,0.4736842105263158,0.8292682926829269,0.49242424242424243,0.4330708661417323,0.7,0.6955128205128205,0.6860465116279071,0.6481481481481481
4221,114,2203603,train,0.09610136452241716,0.858974358974359,0.03182711198428291,0.058984375,0.4473684210526316,0.8292682926829269,0.4166666666666667,0.31496062992125984,0.703125,0.7019230769230769,0.6715116279069768,0.6481481481481481
4222,114,2203655,train,0.25925925925925924,0.8717948717948718,0.06365422396856582,0.14375,0.3552631578947369,0.8414634146341464,0.37121212121212127,0.3228346456692913,0.71875,0.7211538461538461,0.688953488372093,0.6574074074074073
4223,114,2203700,train,0.016978557504873294,0.8461538461538461,0.0025147347740667974,0.0044140625,0.4342105263157895,0.8170731707317074,0.4545454545454546,0.4330708661417323,0.71875,0.7051282051282052,0.7005813953488372,0.6388888888888888
4224,114,2203831,train,0.06315789473684211,0.8076923076923077,0.00343811394891945,0.0139453125,0.39473684210526316,0.7926829268292683,0.4166666666666667,0.3779527559055118,0.734375,0.7307692307692308,0.7151162790697675,0.6296296296296295
4225,114,2203863,train,0.22612085769980506,0.858974358974359,0.011512770137524558,0.1173828125,0.38815789473684215,0.853658536585366,0.40151515151515155,0.3700787401574803,0.740625,0.7467948717948718,0.7034883720930233,0.6666666666666666
4226,114,2203873,train,0.7407407407407407,0.9102564102564102,0.7111984282907662,0.71875,0.39473684210526316,0.878048780487805,0.33333333333333337,0.21259842519685043,0.803125,0.8012820512820513,0.7761627906976745,0.6944444444444444
4227,114,2203900,train,0.004814814814814815,0.8461538461538461,0.0042829076620825145,0.00455078125,0.5921052631578948,0.8170731707317074,0.6515151515151515,0.6456692913385826,0.584375,0.5608974358974359,0.5959302325581396,0.6203703703703703
4228,114,2203950,train,0.003937621832358675,0.8846153846153847,0.003005893909626719,0.0034765625,0.5197368421052632,0.8658536585365854,0.5454545454545455,0.5118110236220472,0.6125,0.5865384615384616,0.622093023255814,0.6666666666666666
4229,114,2203960,train,0.003957115009746589,0.8717948717948718,0.002043222003929273,0.0032421875,0.5197368421052632,0.8414634146341464,0.5303030303030303,0.5196850393700787,0.615625,0.5801282051282052,0.6482558139534884,0.6574074074074073
4230,114,2204037,train,0.001695906432748538,0.8717948717948718,0.0012966601178781925,0.00162109375,0.5789473684210527,0.8414634146341464,0.6363636363636365,0.6220472440944883,0.571875,0.5512820512820513,0.5872093023255814,0.6388888888888888
4231,114,2207135,train,0.0020857699805068228,0.8461538461538461,0.0014931237721021611,0.00193359375,0.5460526315789475,0.8170731707317074,0.6060606060606061,0.5826771653543308,0.584375,0.5576923076923077,0.6046511627906977,0.6296296296296295
4232,114,2207160,train,0.0018908382066276804,0.8461538461538461,0.001237721021611002,0.00162109375,0.5526315789473685,0.8292682926829269,0.6212121212121212,0.6141732283464567,0.58125,0.5576923076923077,0.5872093023255814,0.6388888888888888
4233,114,2208450,train,0.002807017543859649,0.8974358974358975,0.0023772102161100195,0.0026953125,0.5263157894736842,0.878048780487805,0.5833333333333334,0.5590551181102362,0.609375,0.5865384615384616,0.622093023255814,0.6666666666666666
4234,114,2208493,train,0.002553606237816764,0.8846153846153847,0.0018467583497053044,0.0020703125,0.5592105263157895,0.853658536585366,0.6212121212121212,0.6062992125984252,0.5875,0.5641025641025642,0.5930232558139534,0.6574074074074073
4235,114,2336120,train,0.0019298245614035089,0.9102564102564102,0.0014734774066797642,0.001796875,0.6052631578947368,0.8902439024390244,0.6590909090909091,0.6535433070866142,0.60625,0.5801282051282052,0.622093023255814,0.6851851851851851
4236,114,2336152,train,0.001442495126705653,0.8974358974358975,0.0013359528487229863,0.00140625,0.5723684210526315,0.853658536585366,0.6439393939393939,0.6535433070866142,0.59375,0.5865384615384616,0.5755813953488372,0.6574074074074073
4237,114,2336240,train,0.002300194931773879,0.8717948717948718,0.0022593320235756386,0.002265625,0.5394736842105263,0.8292682926829269,0.6060606060606061,0.6062992125984252,0.5625,0.5480769230769231,0.555232558139535,0.6296296296296295
4238,114,2336300,train,0.0015399610136452241,0.8974358974358975,0.001532416502946955,0.0015234375,0.5,0.853658536585366,0.5606060606060607,0.5511811023622047,0.69375,0.6794871794871795,0.6976744186046512,0.6574074074074073
4239,114,2336313,train,0.001345029239766082,0.8974358974358975,0.0012770137524557956,0.00130859375,0.5328947368421053,0.853658536585366,0.6060606060606061,0.6299212598425197,0.59375,0.5897435897435898,0.5784883720930233,0.6481481481481481
4240,114,2336340,train,0.0011500974658869396,0.8461538461538461,0.0011198428290766207,0.0011328125,0.5065789473684211,0.8048780487804879,0.5681818181818182,0.5748031496062992,0.596875,0.5897435897435898,0.5872093023255814,0.611111111111111
4241,114,2336360,train,0.002456140350877193,0.9102564102564102,0.002220039292730845,0.00236328125,0.5328947368421053,0.878048780487805,0.5984848484848485,0.5984251968503937,0.609375,0.5865384615384616,0.6162790697674418,0.6666666666666666
4242,114,2336410,train,0.002105263157894737,0.858974358974359,0.0016699410609037329,0.00203125,0.5328947368421053,0.8292682926829269,0.5757575757575758,0.5590551181102362,0.590625,0.5576923076923077,0.6104651162790697,0.6296296296296295
4243,114,2336526,train,0.00202729044834308,0.8974358974358975,0.0018467583497053044,0.00201171875,0.5526315789473685,0.8658536585365854,0.6136363636363636,0.6141732283464567,0.56875,0.5544871794871795,0.5668604651162791,0.6666666666666666
4244,114,2336728,train,0.0025730994152046785,0.8974358974358975,0.0021218074656188606,0.0023828125,0.5526315789473685,0.853658536585366,0.6136363636363636,0.6062992125984252,0.596875,0.5737179487179487,0.6075581395348837,0.6666666666666666
4245,114,2337170,train,0.0029044834307992203,0.9230769230769231,0.002455795677799607,0.00271484375,0.5592105263157895,0.8902439024390244,0.5833333333333334,0.5826771653543308,0.621875,0.5897435897435898,0.6424418604651163,0.6759259259259258
4246,114,2344630,train,0.006101364522417154,0.9230769230769231,0.0054027504911591355,0.00564453125,0.5065789473684211,0.8902439024390244,0.5303030303030303,0.49606299212598426,0.6125,0.5801282051282052,0.6366279069767442,0.7037037037037036
4247,114,2344673,train,0.002105263157894737,0.8974358974358975,0.0019646365422396855,0.00203125,0.5460526315789475,0.8658536585365854,0.6136363636363636,0.6062992125984252,0.6125,0.5897435897435898,0.622093023255814,0.6666666666666666
4248,114,21989715,train,0.002007797270955166,0.8974358974358975,0.001925343811394892,0.001953125,0.5460526315789475,0.853658536585366,0.6060606060606061,0.5984251968503937,0.615625,0.5897435897435898,0.6279069767441862,0.6574074074074073
4249,114,21989773,train,0.00239766081871345,0.9358974358974359,0.002200392927308448,0.0023046875,0.5657894736842105,0.8902439024390244,0.6287878787878789,0.6220472440944883,0.615625,0.592948717948718,0.6133720930232559,0.6759259259259258
4250,114,21989792,train,0.0047953216374269,0.9230769230769231,0.003713163064833006,0.0041796875,0.5789473684210527,0.8902439024390244,0.5984848484848485,0.5511811023622047,0.628125,0.5897435897435898,0.6569767441860466,0.6851851851851851
4251,114,21989793,train,0.0024171539961013646,0.8974358974358975,0.0022396856581532415,0.00234375,0.5657894736842105,0.853658536585366,0.6287878787878789,0.6141732283464567,0.625,0.5993589743589743,0.6395348837209303,0.6574074074074073
4252,114,22035975,train,0.002612085769980507,0.8974358974358975,0.001905697445972495,0.00212890625,0.611842105263158,0.8658536585365854,0.6818181818181819,0.6850393700787402,0.496875,0.4807692307692308,0.48837209302325585,0.6574074074074073
4253,114,23362095,train,0.0012280701754385965,0.8846153846153847,0.0011787819253438114,0.00119140625,0.5592105263157895,0.878048780487805,0.6136363636363636,0.5826771653543308,0.728125,0.7115384615384616,0.7122093023255814,0.6944444444444444
4254,114,219897945,train,0.0014619883040935672,0.8846153846153847,0.0014341846758349705,0.0014453125,0.44078947368421056,0.8414634146341464,0.49242424242424243,0.49606299212598426,0.75,0.7339743589743589,0.7412790697674418,0.6388888888888888
4255,115,2198840,train,0.0016569200779727095,0.8846153846153847,0.0016110019646365422,0.001640625,0.5328947368421053,0.8414634146341464,0.5909090909090909,0.5905511811023623,0.678125,0.6826923076923077,0.6424418604651163,0.6481481481481481
4256,115,2198920,train,0.10974658869395712,0.8846153846153847,0.0014734774066797642,0.01625,0.493421052631579,0.8414634146341464,0.5151515151515151,0.33070866141732286,0.696875,0.6987179487179488,0.6656976744186046,0.6574074074074073
